cod_municipio,municipio,estado,ano,producao_kg,valor_producao_mil_reais,preco_medio_kg
2203909,Floriano,PI,2010,4794.0,19.0,3.963287442636629
2204154,Francisco Macedo,PI,2010,1098.0,4.0,3.6429872495446265
2204204,Francisco Santos,PI,2010,49754.0,204.0,4.100172850424086
2204303,Fronteiras,PI,2010,6003.0,18.0,2.998500749625187
2204352,Geminiano,PI,2010,38235.0,153.0,4.001569242840329
2204550,Guaribas,PI,2010,2495.0,10.0,4.008016032064128
2204600,Hugo Napoleão,PI,2010,1596.0,6.0,3.7593984962406015
2204709,Inhuma,PI,2010,6432.0,23.0,3.575870646766169
2204808,Ipiranga do Piauí,PI,2010,7250.0,22.0,3.0344827586206895
2204907,Isaías Coelho,PI,2010,33511.0,117.0,3.4913908865745578
2205003,Itainópolis,PI,2010,222365.0,856.0,3.849526679108673
2205151,Jacobina do Piauí,PI,2010,30650.0,123.0,4.01305057096248
2205201,Jaicós,PI,2010,73762.0,266.0,3.6061928906483014
2205276,Jatobá do Piauí,PI,2010,6105.0,24.0,3.9312039312039313
2205300,Jerumenha,PI,2010,900.0,4.0,4.444444444444445
2205409,Joaquim Pires,PI,2010,4730.0,18.0,3.8054968287526427
2205458,Joca Marques,PI,2010,270.0,1.0,3.7037037037037037
2205359,João Costa,PI,2010,9360.0,37.0,3.952991452991453
2205532,Jurema,PI,2010,14423.0,43.0,2.9813492338625807
2205573,Lagoa de São Francisco,PI,2010,8457.0,27.0,3.192621496984746
2205565,Lagoa do Barro do Piauí,PI,2010,26975.0,108.0,4.0037071362372565
2205599,Lagoa do Sítio,PI,2010,14730.0,44.0,2.9871011541072643
2205805,Luzilândia,PI,2010,280.0,1.0,3.5714285714285716
2205706,Luís Correia,PI,2010,1090.0,5.0,4.587155963302752
2205854,Madeiro,PI,2010,380.0,2.0,5.2631578947368425
2205904,Manoel Emídio,PI,2010,3264.0,13.0,3.982843137254902
2205953,Marcolândia,PI,2010,37446.0,131.0,3.498370987555413
2206050,Massapê do Piauí,PI,2010,2951.0,11.0,3.727549983056591
2206100,Matias Olímpio,PI,2010,570.0,2.0,3.508771929824561
2206357,Milton Brandão,PI,2010,2688.0,9.0,3.3482142857142856
2206407,Monsenhor Gil,PI,2010,6298.0,25.0,3.969514131470308
2206506,Monsenhor Hipólito,PI,2010,48243.0,145.0,3.00561739526978
2206670,Morro do Chapéu do Piauí,PI,2010,2970.0,11.0,3.7037037037037037
2206696,Murici dos Portelas,PI,2010,1770.0,9.0,5.084745762711864
2206704,Nazaré do Piauí,PI,2010,3770.0,15.0,3.9787798408488064
2207959,Nova Santa Rita,PI,2010,4649.0,19.0,4.086900408690041
2206902,Novo Oriente do Piauí,PI,2010,2180.0,7.0,3.2110091743119265
2207009,Oeiras,PI,2010,34176.0,137.0,4.008661048689139
2207207,Padre Marcos,PI,2010,11721.0,42.0,3.5833120040952138
2207306,Paes Landim,PI,2010,95000.0,380.0,4.0
2207553,Paquetá,PI,2010,9405.0,28.0,2.977139819245082
2207702,Parnaíba,PI,2010,662.0,3.0,4.531722054380665
2207751,Passagem Franca do Piauí,PI,2010,3240.0,9.0,2.7777777777777777
2207777,Patos do Piauí,PI,2010,18537.0,74.0,3.992015968063872
2207801,Paulistana,PI,2010,39357.0,157.0,3.98912518738725
2207850,Pavussu,PI,2010,3200.0,11.0,3.4375
2207900,Pedro II,PI,2010,47984.0,154.0,3.209403134378126
2207934,Pedro Laurentino,PI,2010,17500.0,70.0,4.0
2208007,Picos,PI,2010,295360.0,1181.0,3.998510292524377
2208106,Pimenteiras,PI,2010,162400.0,487.0,2.998768472906404
2208205,Pio IX,PI,2010,190001.0,570.0,2.999984210609418
2208304,Piracuruca,PI,2010,73265.0,264.0,3.60335767419641
2208403,Piripiri,PI,2010,44162.0,159.0,3.600380417553553
2208601,Prata do Piauí,PI,2010,150.0,0.0,0.0
2208650,Queimada Nova,PI,2010,19460.0,78.0,4.008221993833504
2208700,Redenção do Gurguéia,PI,2010,10000.0,20.0,2.0
2208874,Ribeira do Piauí,PI,2010,1112.0,4.0,3.597122302158273
2209005,Rio Grande do Piauí,PI,2010,3200.0,11.0,3.4375
2209104,Santa Cruz do Piauí,PI,2010,10750.0,43.0,4.0
2209153,Santa Cruz dos Milagres,PI,2010,4900.0,15.0,3.061224489795918
2209302,Santa Luz,PI,2010,30.0,0.0,0.0
2209377,Santa Rosa do Piauí,PI,2010,779.0,3.0,3.851091142490372
2209351,Santana do Piauí,PI,2010,10800.0,42.0,3.888888888888889
2209401,Santo Antônio de Lisboa,PI,2010,66798.0,267.0,3.9971256624449834
2209500,Santo Inácio do Piauí,PI,2010,17300.0,69.0,3.9884393063583814
2210656,Sigefredo Pacheco,PI,2010,2731.0,14.0,5.126327352618088
2210805,Simplício Mendes,PI,2010,118590.0,474.0,3.9969643308879332
2210706,Simões,PI,2010,134346.0,403.0,2.999717148258973
2210904,Socorro do Piauí,PI,2010,27000.0,108.0,4.0
2210938,Sussuapara,PI,2010,7898.0,32.0,4.051658647758926
2209559,São Braz do Piauí,PI,2010,17056.0,51.0,2.9901500938086305
2209658,São Francisco de Assis do Piauí,PI,2010,24230.0,97.0,4.00330169211721
2209708,São Francisco do Piauí,PI,2010,2257.0,9.0,3.9875941515285778
2209609,São Félix do Piauí,PI,2010,350.0,1.0,2.857142857142857
2209807,São Gonçalo do Piauí,PI,2010,996.0,3.0,3.0120481927710845
2210052,São José do Divino,PI,2010,914.0,4.0,4.3763676148796495
2210102,São José do Peixe,PI,2010,7990.0,32.0,4.005006257822278
2210201,São José do Piauí,PI,2010,110074.0,440.0,3.9973108999400404
2209856,São João da Canabrava,PI,2010,10530.0,32.0,3.038936372269706
2209872,São João da Fronteira,PI,2010,3662.0,14.0,3.823047515019115
2209955,São João da Varjota,PI,2010,2758.0,11.0,3.9883973894126177
2209971,São João do Arraial,PI,2010,95.0,0.0,0.0
2210003,São João do Piauí,PI,2010,2660.0,11.0,4.135338345864661
2210300,São Julião,PI,2010,9077.0,27.0,2.9745510631265835
2210359,São Lourenço do Piauí,PI,2010,30226.0,97.0,3.2091576788195595
2210375,São Luis do Piauí,PI,2010,1525.0,5.0,3.278688524590164
2210391,São Miguel do Fidalgo,PI,2010,7164.0,29.0,4.048017867113344
2210409,São Miguel do Tapuio,PI,2010,12569.0,63.0,5.012331927758772
2210508,São Pedro do Piauí,PI,2010,4054.0,12.0,2.960039467192896
2210607,São Raimundo Nonato,PI,2010,123831.0,402.0,3.246359958330305
2211308,Valença do Piauí,PI,2010,2975.0,10.0,3.361344537815126
2211506,Vera Mendes,PI,2010,12176.0,47.0,3.8600525624178714
2211605,Vila Nova do Piauí,PI,2010,3415.0,10.0,2.9282576866764276
2211357,Várzea Branca,PI,2010,9701.0,29.0,2.9893825378826926
2211704,Wall Ferraz,PI,2010,4200.0,17.0,4.0476190476190474
2200202,Água Branca,PI,2010,729.0,3.0,4.11522633744856
4100103,Abatiá,PR,2010,80.0,0.0,0.0
4100202,Adrianópolis,PR,2010,6100.0,37.0,6.065573770491803
4100301,Agudos do Sul,PR,2010,25000.0,138.0,5.52
4100400,Almirante Tamandaré,PR,2010,1800.0,14.0,7.777777777777778
4100459,Altamira do Paraná,PR,2010,960.0,10.0,10.416666666666666
4100608,Alto Paraná,PR,2010,2000.0,14.0,7.0
4128625,Alto Paraíso,PR,2010,850.0,4.0,4.705882352941177
4100707,Alto Piquiri,PR,2010,529.0,2.0,3.780718336483932
4100509,Altônia,PR,2010,48575.0,138.0,2.8409675759135355
4100905,Amaporã,PR,2010,1400.0,10.0,7.142857142857143
4101002,Ampére,PR,2010,11250.0,73.0,6.488888888888889
4101051,Anahy,PR,2010,10000.0,52.0,5.2
4101200,Antonina,PR,2010,1200.0,13.0,10.833333333333334
4101309,Antônio Olinto,PR,2010,42000.0,189.0,4.5
4101408,Apucarana,PR,2010,14000.0,147.0,10.5
4101507,Arapongas,PR,2010,2750.0,21.0,7.636363636363637
4101606,Arapoti,PR,2010,24896.0,127.0,5.101221079691516
4101655,Arapuã,PR,2010,2300.0,10.0,4.3478260869565215
4101705,Araruna,PR,2010,18500.0,72.0,3.891891891891892
4101804,Araucária,PR,2010,40300.0,137.0,3.399503722084367
4101853,Ariranha do Ivaí,PR,2010,2000.0,8.0,4.0
4101903,Assaí,PR,2010,1600.0,8.0,5.0
4102000,Assis Chateaubriand,PR,2010,22000.0,72.0,3.272727272727273
4102109,Astorga,PR,2010,1466.0,11.0,7.503410641200546
4102208,Atalaia,PR,2010,1000.0,8.0,8.0
4102307,Balsa Nova,PR,2010,8500.0,78.0,9.176470588235293
4102406,Bandeirantes,PR,2010,1200.0,4.0,3.3333333333333335
4102505,Barbosa Ferraz,PR,2010,5000.0,21.0,4.2
4102703,Barra do Jacaré,PR,2010,450.0,2.0,4.444444444444445
4102604,Barracão,PR,2010,16200.0,113.0,6.9753086419753085
4102752,Bela Vista da Caroba,PR,2010,11930.0,78.0,6.538139145012574
4102901,Bituruna,PR,2010,150000.0,675.0,4.5
4103008,Boa Esperança,PR,2010,1000.0,10.0,10.0
4103024,Boa Esperança do Iguaçu,PR,2010,8400.0,55.0,6.5476190476190474
4103040,Boa Ventura de São Roque,PR,2010,4000.0,13.0,3.25
4103057,Boa Vista da Aparecida,PR,2010,20000.0,104.0,5.2
4103107,Bocaiúva do Sul,PR,2010,80000.0,480.0,6.0
4103156,Bom Jesus do Sul,PR,2010,9100.0,61.0,6.7032967032967035
4103206,Bom Sucesso,PR,2010,350.0,3.0,8.571428571428571
4103222,Bom Sucesso do Sul,PR,2010,2540.0,19.0,7.480314960629921
4103305,Borrazópolis,PR,2010,650.0,6.0,9.23076923076923
4103354,Braganey,PR,2010,20000.0,102.0,5.1
4103370,Brasilândia do Sul,PR,2010,362.0,1.0,2.7624309392265194
4103453,Cafelândia,PR,2010,4000.0,13.0,3.25
4103479,Cafezal do Sul,PR,2010,496.0,2.0,4.032258064516129
4103503,Califórnia,PR,2010,850.0,8.0,9.411764705882353
4103602,Cambará,PR,2010,1500.0,5.0,3.3333333333333335
4103701,Cambé,PR,2010,1701.0,13.0,7.642563198118753
4104006,Campina Grande do Sul,PR,2010,19100.0,115.0,6.020942408376963
4103909,Campina da Lagoa,PR,2010,1800.0,18.0,10.0
4103958,Campina do Simão,PR,2010,3300.0,17.0,5.151515151515151
4104055,Campo Bonito,PR,2010,4500.0,23.0,5.111111111111111
4104204,Campo Largo,PR,2010,40720.0,183.0,4.494106090373281
4104253,Campo Magro,PR,2010,2250.0,10.0,4.444444444444445
4104303,Campo Mourão,PR,2010,3476.0,14.0,4.027617951668584
4104105,Campo do Tenente,PR,2010,10000.0,55.0,5.5
4104428,Candói,PR,2010,6300.0,32.0,5.079365079365079
4104451,Cantagalo,PR,2010,8100.0,41.0,5.061728395061729
4104501,Capanema,PR,2010,44870.0,292.0,6.507688878983731
4104600,Capitão Leônidas Marques,PR,2010,19500.0,101.0,5.17948717948718
4104659,Carambeí,PR,2010,1200.0,5.0,4.166666666666667
4104709,Carlópolis,PR,2010,30.0,0.0,0.0
4104808,Cascavel,PR,2010,30000.0,150.0,5.0
4104907,Castro,PR,2010,47000.0,196.0,4.170212765957447
4105003,Catanduvas,PR,2010,33500.0,174.0,5.1940298507462686
4105102,Centenário do Sul,PR,2010,1596.0,12.0,7.518796992481203
4105201,Cerro Azul,PR,2010,35854.0,215.0,5.9965415295364535
4105409,Chopinzinho,PR,2010,12620.0,95.0,7.527733755942948
4105508,Cianorte,PR,2010,20000.0,180.0,9.0
4105607,Cidade Gaúcha,PR,2010,700.0,7.0,10.0
